,para,label,document,predictions
5003,"In a 200 mL 2-neck flame dried flask, air was purged with argon, and NaH (169 mg of 60% NaH in mineral oil, 7.04 mmol) dissolved in dry THF (20 mL) was added. The reaction was then cooled to 0° C. and benzyl diethyl phosphonoacetate 5b (1.80 mL, 7.04 mmol) was added drop wise with stirring. The reaction was allowed to stir for 15 minutes at 0° C., then the crude product from the previous reaction was added. The reaction was stirred for another 30 minutes at 0° C., followed by stirring for 90 minutes at room temperature. The reaction was quenched with a saturated ammonium chloride solution (20 mL). The organic layer was collected, and the aqueous layer was extracted with ethyl acetate (3×25 mL). The combined organic layers were dried over anhydrous MgSO4, filtered, and concentrated. The product was purified by flash silica gel chromatography (ethyl acetate:hexanes 1:9) to afford 6b (375 mg, 35% over two steps). 1HNMR (400 MHz, CD3OD) δ (ppm): 0.86-0.90 (t, J=7.2 Hz, 3H), 1.28-1.34 (m, 2H), 1.47 (m, 1H), 1.55-1.61 (m, 2H), 2.18-2.22 (m, 2H), 2.30-2.34 (t, J=7.2 Hz, 2H), 3.63 (s, 3H), 5.15 (s, 2H), 5.89-5.93 (d, J=16 Hz, 1H), 6.92-6.98 (m, 1H), 7.29-7.35 (m, 4H). 13CNMR (100 MHz, CD3OD) δ (ppm): 9.69, 25.31, 27.86, 30.79, 35.24, 35.33, 38.07, 50.66, 65.69, 122.02, 127.80 (2C), 128.15, 136.28, 148.47, 166.31, 174.4. IR: 2957, 2931, 2875, 1723, 1655, 1437 cm−1. LRMS (ESI, m/z): calculated for [M+H]+ C18H24O4H+, 305.2, found 305.2; calculated for [M+Na]+ C18H24O4Na+, 327.2, found 327.1.
",1,US20180057448A1.txt,2
5043,"II.B. Synthesis Procedures for (R)-1f and (S)-1f
",0,US20180057448A1.txt,2
5044,"Synthesis of (R)-4-benzyl-3-(pent-4-enoyl)oxazolidin-2-one ((R)-9)
",2,US20180057448A1.txt,1
5077,"In an acid-washed flask, hydroxylamine HCl (222 mg, 3.19 mmol) was dissolved in MeOH (10 mL). KOH (358 rag, 6.38 mmol) was added at 0° C. and allowed to stir for 10 minutes. An alcoholic solution of the crude product from the previous reaction (in 5 mL MeOH) was added, and the reaction was stirred for 3.5 hours at 0° C. Then another premixed solution of hydroxylamine HCl (222 mg, 3.19 mmol) and KOH (358 mg, 6.38 mmol) was added, followed by stirring for 4 hour at 0° C. The pH of the reaction mixture was adjusted to 6 with concentrated aqueous HCl, followed by dilution with distilled de-ionized water (10 mL). The reaction was extracted with ethyl acetate (2×20 mL). The product was purified by silica gel flash chromatography (acetone:dichloromethane 1:4-1:2) using iron-free silica gel to afford (R)-1f (84 mg, 74% over two steps). 1HNMR (400 MHz, CD3OD) δ (ppm): 1.32 (m, 2H), 1.69 (m 5H), 2.12 (m, 2H), 2.29 (m, 2H), 2.52 (dd, J=7.2 and 13.2 Hz, 1H), 2.61 (dd, J=6.4 and 13.6 Hz, 1H), 7.05-7.15 (m, 4H), 7.21 (t, J=7.2 Hz, 2H), 7.28 (t, J=7.6 Hz, 2H), 7.51 (d, J=8.0 Hz, 2H). 13CNMR (100 MHz, CD3OD) δ (ppm): 22.28, 28.84, 29.77, 31.72, 36.63, 38.93, 39.57, 119.92, 123.73, 125.46, 127.86, 128.35, 128.85, 138.43, 140.65, 171.70, 173.13. IR: 3230, 3061, 3026, 2925, 2864, 1648, 1598, 1543, 1497, 1443 cm −1. HRMS (ESI-TOF, m/z): calculated for [M+Na]+ C21H26N2O3Na+, 377.1841, found 377.1837. HPLC analytical purity analysis 95.6%.
",2,US20180057448A1.txt,1
5271,"(A) Syntheses of alkyne- and azide-modified TMM reporters 1-4. a) TMSCl, Et3N; b) K2CO3, CH3OH (92% over two steps, ref. 31); c) carboxylic acid, DCC, DMAP, CH2Cl2; d) Dowex H+ resin, CH3OH (yields over two steps are given). (B) Syntheses of TCO- and fluorescein-modified TMM reporters 5 and 6. e) Pd/C, H2, CH3OH; f) NHS-TCO, Et3N, N,N'-dimethylformamide (DMF); g) FITC, Et3N, DMF; h) reaction of 8 with any commercially available amine-reactive reagent will provide access to custom TMM reporters.
",0,US20180072767A1.txt,2
5273,"6-O-(6-heptynoyl)-α,α-D-trehalose (O-AlkTMM or O-AlkTMM-CT)
",2,US20180072767A1.txt,0
5282,"Unlabeled probes for competition experiments: 6-O-(6-heptanoyl)-α,α-D-trehalose and N-(6-heptanoyl)-6-amino-6-deoxy-α,α-D-trehalose
",2,US20180072767A1.txt,0
5288,"<img> id-US20180072767A1-20180315-C00028.TIF </img>
",1,US20180072767A1.txt,0
5292,"<img> id-US20180072767A1-20180315-C00029.TIF </img>
",1,US20180072767A1.txt,0
5296,"<img> id-US20180072767A1-20180315-C00030.TIF </img>
",1,US20180072767A1.txt,0
5297,"6-O-(5-azidopentanoyl)-α,α-D-trehalose was synthesized by similar methods as described above for O-AlkTMM and Scheme 3.
",1,US20180072767A1.txt,0
5300,"<img> id-US20180072767A1-20180315-C00031.TIF </img>
",1,US20180072767A1.txt,0
5365,"FRET-TDM (5) was synthesized from diol 1 as shown in Scheme 4 and described below. (Compound numbering in this Example refers to Scheme 4)
",0,US20180072767A1.txt,1
5369,"Di-6,6'-O-(10-azidodecanoyl)-α,α-D-trehalose (2)
",2,US20180072767A1.txt,1
5544,"(Synthesis of Compound B)
",2,US20180083209A1.txt,0
5554,"3. Synthesis of Compound 4
",0,US20180083209A1.txt,2
5555,"(Synthesis of Compound E)
",2,US20180083209A1.txt,1
5565,"4. Synthesis of Compound 6
",0,US20180083209A1.txt,2
5566,"(Synthesis of Compound H)
",2,US20180083209A1.txt,1
5735,"I-5 & F & H & xanthine
",0,US20180092937A1.txt,2
6119,"Intermediate 1.1
",2,US20180092937A1.txt,0
6122,"The title compound was prepared as described in J. Chem. Soc. Perkin Trans. 1 1989, 1769-1774.
",1,US20180092937A1.txt,0
6123,"Intermediate 1.2
",2,US20180092937A1.txt,0
6129,"Intermediate 1.3-a and Intermediate 1.3-b
",2,US20180092937A1.txt,0
6130,"5'-DMT-2'-TBS-imidazopyridazinon-β-D-ribofuranoside (Intermediate 1.3-a) and 5'-DMT-3'-TBS-imidazopyridazinon-β-D-ribofuranoside (Intermediate 1.3-b)
",1,US20180092937A1.txt,0
6136,"Intermediate 1.4
",2,US20180092937A1.txt,0
6143,"Intermediate 1.5
",2,US20180092937A1.txt,0
6144,"5'-OH-2'-TBS-3'-H-phosphonate-N6-Bz-adenosine
",1,US20180092937A1.txt,0
6150,"The flask was stoppered, carefully sealed and stored at +2° C. for 16 hours. The solvents were evaporated under reduced pressure and the residue was azeotroped with anhydrous acetonitrile (4×15 mL). During the last evaporation procedure the solution was concentrated to approximately 5 mL of final azeotrope. The resulting anhydrous solution of intermediate 1.5 was immediately used in the next sequence of reactions.
",0,US20180092937A1.txt,1
6151,"Intermediate 1.6
",2,US20180092937A1.txt,0
6152,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-TBS-3'-H-phosphonate-N6-Bz-adenosine
",1,US20180092937A1.txt,0
6153,"<img> id-US20180092937A1-20180405-C00020.TIF </img>
",1,US20180092937A1.txt,2
6158,"The flask was stoppered, carefully sealed and stored at +2° C. for 16 hours. The mixture was evaporated under reduced pressure and the residue was co-evaporated with anhydrous pyridine (2×20 mL) under reduced pressure. A further portion of 40 mL anhydrous pyridine was added and the residue was concentrated under reduced pressure to approximately 20 mL total volume. The resulting anhydrous solution of INTERMEDIATE 1.6 was immediately used in the next sequence of reactions.
",0,US20180092937A1.txt,1
6159,"Intermediate 1.7
",2,US20180092937A1.txt,0
6160,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-TBS-N6-Bz-adenosine-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6167,"Intermediate 1.8
",2,US20180092937A1.txt,0
6168,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-2'-TBS-adenosine-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6175,"Intermediate 2.1
",2,US20180092937A1.txt,0
6179,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 2.1.
",1,US20180092937A1.txt,0
6182,"Intermediate 2.2
",2,US20180092937A1.txt,0
6183,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-F-3'-H-phosphonate-N6-Bz-2'-deoxyadenosine
",1,US20180092937A1.txt,0
6186,"Intermediate 2.3
",2,US20180092937A1.txt,0
6187,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-F-N6-Bz-2'-deoxyadenosine-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6190,"The remaining residue was dissolved in a minimum volume of dichloromethane and purified by preparative flash chromatography (silica gel, DCM/MeOH: 100/0→80/20). Fractions were analyzed by HPLC-MS. Product-containing fractions were combined and the solvent removed in vacuo to yield 900 mg of a mixture of diastereoisomers. LC-MS analytics of the material confirmed the presence of INTERMEDIATEs 2.3-a/b/c/d.
",1,US20180092937A1.txt,0
6195,"Intermediate 2.4
",2,US20180092937A1.txt,0
6196,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-2'-F-2'-deoxyadenosine-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6199,"LC-MS analytics of the material confirmed the presence of INTERMEDIATEs 2.4-a/b/c/d.
",1,US20180092937A1.txt,0
6204,"Intermediate 3.1
",2,US20180092937A1.txt,0
6205,"5'-OH-3'-H-phosphonate-N6-Bz-LNA-adenine
",1,US20180092937A1.txt,0
6206,"<img> id-US20180092937A1-20180405-C00027.TIF </img>
",1,US20180092937A1.txt,0
6207,"INTERMEDIATE 3.1 was prepared analogously to INTERMEDIATE 2.1 by using “LNA-A amidite” (EQ-0063-1000, obtained from Exiqon) as starting material.
",1,US20180092937A1.txt,0
6208,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 3.1.
",1,US20180092937A1.txt,0
6211,"Intermediate 3.2
",2,US20180092937A1.txt,0
6212,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-3'-H-phosphonate-N6-Bz-LNA-adenine
",1,US20180092937A1.txt,0
6213,"<img> id-US20180092937A1-20180405-C00028.TIF </img>
",1,US20180092937A1.txt,0
6215,"Intermediate 3.3
",2,US20180092937A1.txt,0
6216,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphoro-thioate-N6-Bz-LNA-adenine-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6217,"<img> id-US20180092937A1-20180405-C00029.TIF </img>
",1,US20180092937A1.txt,0
6218,"INTERMEDIATE 3.3 was prepared analogously to INTERMEDIATE 2.3 by using INTERMEDIATE 3.2 as starting material.
",1,US20180092937A1.txt,0
6219,"LC-MS analytics of the material confirmed the presence of INTERMEDIATEs 3.3-a/b/c/d.
",1,US20180092937A1.txt,0
6224,"Intermediate 3.4
",2,US20180092937A1.txt,0
6225,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-LNA-adenine-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6226,"<img> id-US20180092937A1-20180405-C00030.TIF </img>
",1,US20180092937A1.txt,0
6227,"INTERMEDIATE 3.4 was prepared analogously to INTERMEDIATE 2.4 by using INTERMEDIATE 3.3 as starting material.
",1,US20180092937A1.txt,0
6228,"LC-MS analytics of the material confirmed the presence of INTERMEDIATEs 3.4-a/b/c/d.
",1,US20180092937A1.txt,0
6233,"Intermediate 4.1
",2,US20180092937A1.txt,0
6234,"5'-OH-2'-TBS-3'-H-phosphonate-purine-β-D-ribofuranoside
",1,US20180092937A1.txt,0
6235,"<img> id-US20180092937A1-20180405-C00031.TIF </img>
",1,US20180092937A1.txt,0
6236,"INTERMEDIATE 4.1 was prepared analogously to INTERMEDIATE 1.5 by using 5'-DMT-2'-TBS-3'-CEP-purine-β-D-ribofuranoside_as starting material which can be prepared as described in Fu et al. Biochemistry 1993, 32, 10629-10637. In contrast to INTERMEDIATE 1.5 this intermediate was not stored overnight but used immediately in the next sequence of reactions.
",1,US20180092937A1.txt,0
6237,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 4.1.
",1,US20180092937A1.txt,0
6240,"Intermediate 4.2
",2,US20180092937A1.txt,0
6241,"Linear Dimer 5'-OH-3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphorothioate-2'-TBS-3'-H-phosphonate-purine-β-D-ribofuranoside
",1,US20180092937A1.txt,0
6242,"<img> id-US20180092937A1-20180405-C00032.TIF </img>
",1,US20180092937A1.txt,0
6243,"INTERMEDIATE 4.2 was prepared analogously to INTERMEDIATE 1.6 by using INTERMEDIATE 1.4 and the above described INTERMEDIATE 4.1 as starting materials.
",1,US20180092937A1.txt,0
6244,"LC-MS analytics of the raw material confirmed the presence of INTERMEDIATE 4.2 as a mixture of diastereoisomers.
",1,US20180092937A1.txt,0
6248,"Intermediate 4.3
",2,US20180092937A1.txt,0
6249,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-cyanoethyl-phosphoro-thioate-2'-TBS-purine-β-D-ribofuranoside-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6250,"<img> id-US20180092937A1-20180405-C00033.TIF </img>
",1,US20180092937A1.txt,0
6251,"INTERMEDIATE 4.3 (as mixture of diastereomers) was prepared analogously to INTERMEDIATE 1.7 by using INTERMEDIATE 4.2 as starting material.
",1,US20180092937A1.txt,0
6256,"Intermediate 4.4
",2,US20180092937A1.txt,0
6257,"Cyclic Dimer 3'-TBS-imidazopyridazinon-β-D-ribofuranoside-(2'→5')-phosphorothioate-2'-TBS-purine-β-D-ribofuranoside-(3'→5')-phosphorothioate
",1,US20180092937A1.txt,0
6258,"<img> id-US20180092937A1-20180405-C00034.TIF </img>
",1,US20180092937A1.txt,0
6259,"INTERMEDIATE 4.4 (as mixture of diastereomers) was prepared analogously to INTERMEDIATE 1.8 by using INTERMEDIATE 4.3 as starting material.
",1,US20180092937A1.txt,0
6270,"Example 1.1 and Example 1.2
",2,US20180092937A1.txt,0
6274,"65 mL water was added and the resulting suspension was placed in an ultrasonic bath at room temperature. After 15 minutes, this suspension was poured into 60 mL chloroform and the organic phase was separated. This extraction was repeated another two times with chloroform. The combined organic phases were extracted with 50 mL water and the combined product-containing aqueous phase was filtered with a 0.45 μm Rotilabo®-CME-syringe filter (outer diameter: 33 mm) to remove particulate components. The product solution was diluted with water to 500 mL and applied to a Q Sepharose™ Fast Flow anion exchange column (40-165 μm; 125×35 mm; 120 mL) Cl−-form, previously regenerated with 2 M sodium chloride and washed with water. The column was washed with water (2 column volumes), followed by a gradient of 0-1 M triethylammonium bicarbonate buffer (TEAB, pH 7) in water over column volumes (detection wavelength 254 nm). EXAMPLE 1.1 and EXAMPLE 1.2 eluted as mixture of isomers with ˜0.6 M TEAB. Product-containing fractions were carefully concentrated to a final volume of approximately 10 mL under reduced pressure.
",1,US20180092937A1.txt,2
6275,"Separation of EXAMPLE 1.1 (fourth eluting) and EXAMPLE 1.2 (third eluting) was accomplished by repeated semi-preparative reversed phase HPLC purifications. The product solution was applied to a YMC*GEL ODS-A 12 nm column (10 μm; 250×16 mm; ˜50 mL), previously equilibrated with 4% acetonitrile, 20 mM triethyammonium formate (TEAF, pH 6.8) in water. Elution was performed with a step-gradient of 4%, 6% and 20% acetonitrile, 20 mM TEAF (pH 6.8) in water
",1,US20180092937A1.txt,0
6282,"Preparation of Example 1.2, Sodium Salt (“Third Eluting Diastereomer”)
",2,US20180092937A1.txt,0
6283,"Desalting and salt change from TEA to sodium of EXAMPLE 1.2, TEA salt was performed in similar fashion as described for EXAMPLE 1.1, TEA salt.
",1,US20180092937A1.txt,0
6297,"Example 2.2
",2,US20180092937A1.txt,0
6305,"<img> id-US20180092937A1-20180405-C00037.TIF </img>
",1,US20180092937A1.txt,0
6306,"EXAMPLES 3.1 and 3.2 were prepared analogously to EXAMPLE 2.1 and 2.2 by using INTERMEDIATE 3.4-d (for EXAMPLE 3-1) and 3.4-c (for EXAMPLE 3-2) as starting material, respectively.
",1,US20180092937A1.txt,0
6317,"<img> id-US20180092937A1-20180405-C00038.TIF </img>
",1,US20180092937A1.txt,0
6318,"EXAMPLES 4.1 and 4.2 were prepared analogously to EXAMPLE 1.1 and 1.2 by using INTERMEDIATE 4.4-d and INTERMEDIATE 4.4-c as starting material. In addition to the procedure described for EXAMPLES 1.1 and 1.2, before starting the reaction the starting material was once azeotroped by using a 2:1 mixture of anhydrous pyridine and anhydrous triethylamine.
",1,US20180092937A1.txt,0
6720,"Synthesis Example 1: Synthesis of Compound 40
",0,US20180105741A1.txt,2
6721,"<img> id-US20180105741A1-20180419-C00236.TIF </img><img> id-US20180105741A1-20180419-C00237.TIF </img>
",0,US20180105741A1.txt,1
6724,"Yield: 3.00 g (5.85 mmol, 82%).
",1,US20180105741A1.txt,2
6784,"Synthesis of Intermediate Compound (iii)
",1,US20180105741A1.txt,2
6798,"Yield: 0.83 g (6.64 mmol, 75%).
",1,US20180105741A1.txt,2
7029,"A 3-pyridyl substituted with a moiety R1 in 6-position (e.g. 6-methyl-3-pyridyl) is a compound of formula
",0,US20200031833A1.txt,1
7317,"General Procedure 1: Synthesis of Imidazopyridazine Derivatives (Scheme 1)
",0,US20200031833A1.txt,2
7343,"1 & 1H-NMR (CDCl3, 400 MHz): δ 8.61 (d, 2H), 7.91 (s, 1H), 7.69 (d, 1H), 7.45 (d, 1H),
",2,US20200031833A1.txt,0
7346,"2 & 1H-NMR (CDCl3, 400 MHz): δ 8.56 (d, 1H), 8.32 (s, 1H), 8.16 (d, 1H), 7.86 (d, 1H),
",2,US20200031833A1.txt,0
7350,"3 & 1H-NMR (CDCl3, 400 MHz): δ 7.90 (s, 1H), 7.70 (d, 1H), 7.45 (d, 1H), 7.32 (m, 4 H),
",2,US20200031833A1.txt,0
7353,"4 & 1H-NMR (CDCl3, 400 MHz): δ 8.20 (d, 1H), 7.89 (s, 1H), 7.67 (d, 1H), 7.62 (d, 1H),
",2,US20200031833A1.txt,0
7357,"5 & 1H-NMR (CDCl3, 400 MHz): δ 7.89 (s, 1H), 7.68 (d, 1H), 7.46 (d, 1H), 7.27 (d, 1H),
",2,US20200031833A1.txt,0
7360,"6 & 1H-NMR (CDCl3, 400 MHz): δ 7.90 (s, 1H), 7.68 (d, 1H), 7.44 (d, 1H), 7.32 (d, 2H),
",2,US20200031833A1.txt,0
7363,"7 & 1H-NMR (CDCl3, 400 MHz): δ 8.02 (m, 2H), 7.90 (s, 1H), 7.82 (d, 1H), 7.75 (d, 1H),
",2,US20200031833A1.txt,0
7367,"General Procedure 2: Synthesis of Pyrazolopyrimidine Derivatives (Scheme 2)
",0,US20200031833A1.txt,2
7394,"8 & 1H-NMR (DMSO, 400 MHz): δ 8.52 (m, 3H), 7.85 (s, 1H), 7.75 (d, 1H), 7.59 (d, 1H),
",2,US20200031833A1.txt,0
7397,"9 & 1H-NMR (DMSO, 400 MHz): δ 8.53 (s, 1H), 8.41 (s, 1H), 7.84 (s, 1H), 7.73 (dd, 2H),
",2,US20200031833A1.txt,0
7400,"10 & 1H-NMR (DMSO, 400 MHz): δ 8.38 (t, 1H), 7.84 (s, 1H), 7.75 (d, 1H), 7.58 (d, 1H),
",2,US20200031833A1.txt,0
7403,"11 & 1H-NMR (DMSO, 400 MHz): δ 8.48 (t, 1H), 7.85 (s, 1H), 7.75 (d, 1H), 7.58 (d, 1H),
",2,US20200031833A1.txt,0
7406,"12 & 1H-NMR (CDCl3, 400 MHz): δ 8.00 (s, 1H), 7.94 (d, 1H), 7.87 (d, 1H), 7.70 (dd, 2H),
",2,US20200031833A1.txt,0
7409,"13 & 1H-NMR (CDCl3, 400 MHz): δ 7.85 (m, 3H), 7.69 (d, 1H), 7.51 (d, 2H), 7.41 (d, 1H),
",2,US20200031833A1.txt,0
7412,"14 & 1H-NMR (CDCl3, 400 MHz): δ 8.21 (d, 1H), 7.87 (s, 1H), 7.73 (d, 1H), 7.63 (d, 1H),
",2,US20200031833A1.txt,0
7415,"15 & 1H-NMR (CDCl3, 400 MHz): δ 7.87 (s, 1H), 7.72 (d, 1H), 7.40 (d, 1H), 7.30 (d, 1H),
",2,US20200031833A1.txt,0
7418,"16 & 1H-NMR (DMSO, 400 MHz): δ 9.71 (s, 1H), 8.41 (t, 1H), 7.85 (s, 1H), 7.75 (d, 1H),
",2,US20200031833A1.txt,0
7421,"17 & 1H-NMR (DMSO, 400 MHz): δ 8.86 (s, 1H), 8.58 (t, 1H), 8.08 (d, 1H), 7.89 (d, 1H),
",2,US20200031833A1.txt,0
7424,"18 & 1H-NMR (DMSO, 400 MHz): δ 8.44 (t, 1H), 7.85 (s, 1H), 7.77 (d, 1H), 7.58 (d, 1H),
",2,US20200031833A1.txt,0
7427,"19 & 1H-NMR (DMSO, 400 MHz): δ 8.44 (t, 1H), 7.82 (s, 1H), 7.71 (d, 1H), 7.54 (d, 1H),
",2,US20200031833A1.txt,0
7431,"General Procedure 3: Synthesis of Pyrazolo Triazine Derivatives (Scheme 3)
",0,US20200031833A1.txt,2
7459,"20 & 1H-NMR (DMSO, 400 MHz): δ 9.28 (s, 1H), 8.52 (d, 2H), 7.84 (s, 1H), 7.71 (d, 1H),
",2,US20200031833A1.txt,0
7462,"21 & 1H-NMR (DMSO, 400 MHz): δ 9.14 (s, 1H), 8.41 (s, 1H), 7.82 (s, 1H), 7.70 (d, 1H),
",2,US20200031833A1.txt,0
7465,"22 & 1H-NMR (DMSO, 400 MHz): δ 9.26 (s, 1H), 8.49 (d, 1H), 7.82 (d, 1H), 7.58 (m, 2H),
",2,US20200031833A1.txt,0
7468,"23 & 1H-NMR (DMSO, 400 MHz): δ 9.32 (s, 1H), 7.84 (s, 1H), 7.78 (d, 2H), 7.71 (d, 1H),
",2,US20200031833A1.txt,0
7471,"24 & 1H-NMR (DMSO, 400 MHz): δ 9.26 (t, 1H) 7.83 (s, 1H), 7.69 (d, 1H), 7.61 (d, 1H),
",2,US20200031833A1.txt,0
7474,"25 & 1H-NMR (DMSO, 400 MHz): δ 9.34 (t, 1H) 8.02 (s, 1H), 7.84 (d, 2H), 7.75 (d, 1H),
",2,US20200031833A1.txt,0
7477,"26 & 1H-NMR (DMSO, 400 MHz): δ 9.68 (bs, 1H) 9.18 (s, 1H), 7.83 (s, 1H), 7.69 (d, 1H),
",2,US20200031833A1.txt,0
7480,"27 & 1H-NMR (CDCl3, 400 MHz): δ 7.81 (s, 1H), 7.68 (d, 1H), 7.40 (d, 1H), 7.21 (d, 1H),
",2,US20200031833A1.txt,0
7483,"28 & 1H-NMR (DMSO, 400 MHz): δ 9.19 (s, 1H), 8.18 (t, 1H), 7.82 (s, 1H), 7.78 (d, 1H),
",2,US20200031833A1.txt,0
8237,"Embodiment 1
",2,US20200055807A1.txt,0
8239,"The chemical reaction of the above alcoholysis process is as follows:
",1,US20200055807A1.txt,0
8240,"<img> id-US20200055807A1_00017.PNG </img>
",1,US20200055807A1.txt,0
8243,"Embodiment 2
",2,US20200055807A1.txt,0
8244,"It differs from Embodiment 1 in that after the amount of each material in Embodiment 1 is increased by 100 times, an alcoholysis reaction is carried out by using a 500 mL pressure reactor, and the filtrate is concentrated to obtain a pure product of 4.648 g, with a yield of 94%. The yield of Embodiment 2 is higher than that of Embodiment 1, because the adhesion loss is large in the operation of small-amount reaction of Embodiment 1, and the yield in large-amount reaction is more accurate.
",1,US20200055807A1.txt,0
8245,"Embodiment 3
",2,US20200055807A1.txt,0
8247,"Embodiment 4
",2,US20200055807A1.txt,0
8249,"Embodiment 5
",2,US20200055807A1.txt,0
8251,"Embodiment 6
",2,US20200055807A1.txt,0
8252,"It differs from Embodiment 1 in that the Schlenck tube is heated in an oil bath at 80° C. for 35 hours, and the product yield is 84%.
",1,US20200055807A1.txt,0
8253,"Embodiment 7
",2,US20200055807A1.txt,0
8254,"It differs from Embodiment 1 in that the Schlenck tube is heated in an oil bath at 100° C. for 35 hours, and the product yield is 91%.
",1,US20200055807A1.txt,0
8255,"Embodiment 8
",2,US20200055807A1.txt,0
8256,"It differs from Embodiment 1 in that the Schlenck tube is heated in an oil bath at 150° C. for 35 hours, and the product yield is 82%.
",1,US20200055807A1.txt,0
8257,"Embodiment 9
",2,US20200055807A1.txt,0
8258,"It differs from Embodiment 1 in that the Schlenck tube is heated in an oil bath at 50° C. for 35 hours, and the product yield is 48%.
",1,US20200055807A1.txt,0
8259,"Embodiment 10
",2,US20200055807A1.txt,0
8260,"It differs from Embodiment 1 in that the Schlenck tube is heated in an oil bath at 165° C. for 35 hours, and the product yield is 74%.
",1,US20200055807A1.txt,0
8261,"Embodiment 11
",2,US20200055807A1.txt,0
8262,"It differs from Embodiment 1 in that the pH adjuster used is CF3CO2K, and the product yield is 93%.
",1,US20200055807A1.txt,0
8263,"Embodiment 12
",2,US20200055807A1.txt,0
8264,"It differs from Embodiment 1 in that the pH adjuster used is KHCO3, and the product yield is 74%.
",1,US20200055807A1.txt,0
8265,"Embodiment 13
",2,US20200055807A1.txt,0
8266,"It differs from Embodiment 1 in that the pH adjuster used is K2HPO4, and the product yield is 51%.
",1,US20200055807A1.txt,0
8267,"Embodiment 14
",2,US20200055807A1.txt,0
8268,"It differs from Embodiment 1 in that the pH adjuster used is K2CO3, and the product yield is 22%.
",1,US20200055807A1.txt,0
8269,"Embodiment 15
",2,US20200055807A1.txt,0
8289,"Embodiment 25
",2,US20200055807A1.txt,0
8290,"It differs from Embodiment 1 in that the solvent used is methanol, and the product yield is 91%.
",1,US20200055807A1.txt,0
8293,"Embodiment 26
",2,US20200055807A1.txt,0
8294,"It differs from Embodiment 1 in that the solvent used is isopropanol, and the product yield is 95%.
",1,US20200055807A1.txt,0
8297,"Embodiment 27
",2,US20200055807A1.txt,0
8298,"It differs from Embodiment 1 in that the solvent used is isobutanol, and the product yield is 92%.
",1,US20200055807A1.txt,0
8301,"Embodiment 28
",2,US20200055807A1.txt,0
8302,"It differs from Embodiment 1 in that the solvent used is isoamyl alcohol, and the product yield is 87%.
",1,US20200055807A1.txt,0
8305,"Embodiment 29
",2,US20200055807A1.txt,0
8306,"It differs from Embodiment 1 in that the product system is stopped heating and cooled to a room temperature, and the solvent is removed under reduced pressure to give a residue, and then 2.0 mL of purified water is added to the residue to form a mixture; the mixture is stirred, adjusted to pH 3.5 with 3M hydrochloric acid, and then extracted with n-hexane (3 mL×3) to obtain an organic phase; the combined organic phase is dried with anhydrous sodium sulfate, filtered after drying, with a yield of 91%.
",1,US20200055807A1.txt,0
8307,"Embodiment 30
",2,US20200055807A1.txt,0
8308,"It differs from Embodiment 1 in that the product system is stopped heating and cooled to a room temperature, and the solvent is removed under reduced pressure to give a residue, and then 2.0 mL of purified water is added to the residue to form a mixture; the mixture is stirred, adjusted to pH 4.5 with 3M hydrochloric acid, and then extracted with n-hexane (3 mL×3) to obtain an organic phase; the combined organic phase is dried with anhydrous sodium sulfate, filtered after drying, with a yield of 89%.
",1,US20200055807A1.txt,0
8309,"Embodiment 31
",2,US20200055807A1.txt,0
