,index,para,label,document,predictions
719,719,"11,11,14,14-Tetradeutero-cis,cis,cis-octadeca-8,12,15-trienoic acid (17) A solution of KOH (1.5 g, 27 mmol) in water (2.6 ml was added to a solution of ester (16) (1.00 g, 3.4 mmol) in MeOH (15 ml). The reaction mixture was stirred at 40-50° C. for 2 h (control by TLC) and then diluted with 20 ml of water. Two thirds of the solvent were removed (rotavap). Diluted sulfuric acid was added to the residue to pH 2, followed by diethyl ether with a little pentane (50 ml). The organic layer was separated and the aqueous layer washed with diethyl ether with a little pentane (3×30 ml). The combined organic fractions were washed with saturated aqueous NaCl and then dried over Na 2 SO 4 . The solvent was evaporated to give 0.95 g of (17) (100%). IR(CCl 4 ): {tilde over (v)}=1741, 1711 cm −1 .
",2,US10052299-20180821.txt,2
720,720,"Example 3. Synthesis of 14,14-D2-linolenic acid
",2,US10052299-20180821.txt,2
721,721,"4,4-Dideutero-octa-2,5-diyn-1-ol (19) To a solution of ethylmagnesium bromide, prepared from ethyl bromide (9.2 ml, 123.4 mmol) and magnesium turnings (2.74 g, 112.8 mmol) in 40 ml of dry THF, on an ice bath with stirring, propargyl alcohol (3.16 g, 56.4 mmol) in THF (5 ml) was added dropwise over 10-15 min. The reaction mixture was allowed to warm up to r.t. and stirred for another 2 h, with occasional warming to 40° C. To thus generated dianion, 0.13 g of CuCl was added, followed by slow (over 15 min) addition of bromide (10) (6.9 g) in THF (20 ml). The reaction mixture was then stirred for 1 h at r.t. and then refluxed for 5 h. The reaction mixture was then refluxed for 5 h, cooled slightly (a precipitate will form if cooling is too fast), and poured into a slurry of crushed ice and 2.5 ml concentrated H 2 SO 4 . The mixture was washed with hexane (600 ml). The organic fraction was separated, and the aqueous fraction was additionally extracted with 5:1 hexane:EtOAc. The combined organic fraction was washed, with saturated NaCl, followed by saturated NaHCO 3 and NaCl, and dried over Na 2 SO 4 . The bulk of the solvent was removed at atmospheric pressure in presence of traces of hydroquinone and triethylamine. The product was purified by CC (hexane:EtOAc=15:1) to give 3.45 g (59%) of the product 19. HRMS, m/z calculated for C 8 H 8 D 2 O: 124.0855; found: 124.0849. IR(CCl 4 ): {tilde over (v)}=3622 cm −1 . 1 H NMR (CDCl 3 , δ): 4.21 (m, 2H, CH 2 ), 2.4 (m, 1H, OH), 2.16 (q, J=7.5 Hz, 2H, CH 2 ), 1.11 (t, J=7.5 Hz, 3H, CH 3 ). 13 C NMR (CDCl 3 , δ): 82.3, 80.4, 78.3, 72.6, 51.0, 13.7, 12.2.
",1,US10052299-20180821.txt,1
722,722,"4,4-Dideutero-1-bromo-octa-2,5-diyne (20) was synthesised as described for (3), except all solvent was removed on a rotavap. From 3.4 g (27 mmol) of (19), 3.9 g (75%) of the bromide (20) was obtained, which was used without further purification. HRMS, m/z calculated for C 8 H 7 D 2 Br: 186.0011; found: 185.0019, 187.0012. IR(CCl 4 ): {tilde over (v)}=2255 cm −1 . 1 H NMR (CDCl 3 , δ): 3.88 (br s, 2H, CH 2 ), 2.13 (q, J=7.5 Hz, 2H, CH 2 ), 1.07 (t, J=7.5 Hz, 3H, CH 3 ). 13 C NMR (CDCl 3 , δ): 82.5, 81.8, 75.0, 72.0, 14.8, 13.6, 12.2.
",2,US10052299-20180821.txt,2
723,723,"14,14-Dideutero-octadeca-8,12,15-triynoic acid methyl ester (21) was synthesised as described for (5). The product obtained from 9.7 g CuI, 7.8 g NaI, 10.5 g K 2 CO 3 , 4.85 g of bromide (20), 4.75 g of methyl ester (14) and 40 ml of anhydrous DMF, was purified by CC (25:1 hexane:EtOAc) to give 4.5 g (60%) of the title compound. HRMS, m/z calculated for C 19 H 24 D 2 O 2 : 288.2056; found: 288.2046. 1 H NMR (CDCl 3 , δ): 3.66 (s, 3H, OCH 3 ), 3.12 (m, 2H, CH 2 ), 2.29 (t, J=7.5 Hz, 2H, CH 2 ), 2.15 (m, 4H, CH 2 ), 1.61 (m, 2H, CH 2 ), 1.47 (m, 2H, CH 2 ), 1.30 (m, 6H, CH 2 ), 1.11 (t, J=7.5 Hz, 3H, CH 3 ). 13 C NMR (CDCl 3 , δ): 174.1, 82.0, 80.6, 74.7, 74.6, 73.7, 73.0, 51.3, 33.9, 28.9, 28.6, 28.52, 28.49, 24.8, 18.5, 13.7, 12.2, 9.7.
",2,US10052299-20180821.txt,2
724,724,"14,14-Dideutero-cis,cis,cis-octadeca-8,12,15-trienoic acid methyl ester (22) was synthesised as described for the linoleic acid derivative (6). For a reduction of 4.5 g of (21), 2.6 g of nickel acetate tetrahydrate and 3.2 ml ethylenediamine was used. The product was purified on AgNO 3 -impregnated silica gel as described for (6). HRMS, m/z calculated for C 19 H 30 D 2 O 2 : 294.2526; found: 294.2529. IR(CCl 4 ): {tilde over (v)}=1740 cm −1 . 1 H NMR (CDCl 3 , δ): 5.37 (m, 6H, CH-double bond), 3.68 (s, 3H, OCH 3 ), 2.82 (m, 2H, CH 2 ), 2.33 (t, J=7.5 Hz, 2H, CH 2 ), 2.09 (m, 4H, CH 2 ), 1.62 (m, 2H, CH 2 ), 1.33 (m, 8H, CH 2 ), 0.97 (t, J=7.5 Hz, 3H, CH 3 ). 13 C NMR (CDCl 3 , δ): 174.1, 131.9, 130.2, 128.2, 128.1, 127.7, 126.9, 51.3, 34.0, 29.5, 29.1, 29.04, 29.02, 27.1, 25.5, 24.9, 20.5, 14.2.
",2,US10052299-20180821.txt,2
725,725,"14,14-Dideutero-cis,cis,cis-octadeca-8,12,15-trienoic acid (23) To a solution of (22) (1 g, 3.4 mmol) in MeOH (15 ml), a solution of KOH (1.5 g, 27 mmol) in water (2.6 ml) was added in one portion. The reaction mixture was then processed as described for (7) to yield 0.94 g (99%) of the title acid. IR(CCl 4 ): {tilde over (v)}=1741, 1711 cm −1 .
",2,US10052299-20180821.txt,2
726,726,"Example 4. Synthesis of 11,11-D2-linolenic acid
",2,US10052299-20180821.txt,2
727,727,"Pent-2-yn-1-ol (24) Butyn-1 ((8); 10.4 g) was bubbled through an ice-cold solution prepared from bromoethane (11.2 ml) and magnesium turnings (3.6 g) in THF (100 ml). The reaction mixture was allowed to warm up to r.t. and then stirred for 15 min. The mixture was then heated up to 30° C., at which point all precipitate dissolved. The heating was removed and the mixture stirred for another 30 min, and then paraform (3 g) was added in one portion. The reaction mixture was refluxed for 3 h (all paraform dissolved), then cooled to r.t., poured into a mixture of crushed ice (80 g) and 8 ml conc. H 2 SO 4 , and extracted with diethyl ether. The organic phase was washed with saturated NaHCO 3 and NaCl, and dried over Na 2 SO 4 . The solvent was removed on a rotavap, and the residue (7.56 g; 90%) was used without further purification. HRMS, m/z calculated for C 5 H 8 O: 84.0575; found: 84.0583.
",1,US10052299-20180821.txt,1
728,728,"1-Bromo-pent-2-yne (25) To a solution of (24) (11.7 g) and pyridine (2.66 ml) in dry diethyl ether (34 ml), 5.2 ml of PBr 3 in 5 ml diethyl ether was added dropwise with stirring over 30 min at −10° C. under argon. The reaction mixture was allowed to gradually warm up to r.t. over 1 h. A catalytic amount of hydroquinone was added, and the mixture was then refluxed for 4.5 h. The reaction mixture was then cooled down to −10° C. and 35 ml of cold water was added. When the residue dissolved, saturated NaCl (35 ml) and diethyl ether (30 ml) were added, and the organic layer was separated. The aqueous fraction was washed with diethyl ether (2×15 ml), and the combined organic fractions were washed with NaCl (2×400 ml) and dried over MgSO 4 . The solvent was removed at atmospheric pressure, and then under reduced pressure (25 mm Hg), the 60-90° C. fraction was collected. Yield: 11.1 g (84%). HRMS, m/z calculated for C 5 H 7 Br: 145.9731; found: 144.9750, 146.9757.
",2,US10052299-20180821.txt,2
729,729,"1,1-Dideutero-octa-2,5-diyn-1-ol (26) was synthesised as described for (12) with 87% yield. HRMS, m/z calculated for C 8 H 8 D 2 O: 124.0855; found: 124.0868.IR (CCl 4 ): {tilde over (v)}=3622 cm −1 . 1 H NMR (CDCl 3 , δ): 2.65 (m, 2H, CH 2 ), 2.4 (m, 1H, OH), 2.1 (q, 2H, CH 2 ), 1.09 (t, 3H, CH 3 ).
",2,US10052299-20180821.txt,2
730,730,"1,1-Dideutero-1-bromo-octa-2,5-diyne (27) was synthesised as described for (3), except all solvent was removed on a rotavap. The product was purified by distillation at reduced pressure. Yield: 86% (b.p. 100-105° C. at 4 mm Hg). (HRMS, m/z calculated for C 8 H 7 D 2 Br: 186.0011; found: 184.9948, 187.9999. IR(CCl 4 ): {tilde over (v)}=2255 cm −1 . 1 H NMR (CDCl 3 , δ): 2.66 (m, 2H, CH 2 ), 2.1 (q, 2H, CH 2 ), 1.09 (t, 3H, CH 3 ).
",2,US10052299-20180821.txt,2
731,731,"11,11-Dideutero-octadeca-8,12,15-triynoic acid methyl ester (28) was synthesised as described for (5). The product obtained from 7.1 g CuI, 5.66 g NaI, 7.65 g K 2 CO 3 , 3.55 g of bromide (27), 3.47 g of methyl ester (14) and 30 ml of anhydrous DMF, was purified by CC (25:1 hexane:EtOAc) to give 3.7 g of the title compound. HRMS, m/z calculated for C 19 H 24 D 2 O 2 : 288.2056; found: 288.2069. 1 H NMR (CDCl 3 , δ): 3.7 (s, 3H, OCH 3 ), 3.15 (br. s, 2H, CH 2 ), 2.35 (m, 2H, CH 2 ), 2.17 (m, 4H, CH 2 ), 1.61 (m, 2H, CH 2 ), 1.48 (m, 2H, CH 2 ), 1.35 (m, 6H, CH 2 ), 1.11 (t, 3H, CH 3 ).
",2,US10052299-20180821.txt,2
732,732,"11,11-Dideutero-cis,cis,cis-octadeca-8,12,15-trienoic acid methyl ester (29) was synthesised as described for the linoleic acid derivative (6). For a reduction of 3.7 g of (28), 2.16 g of nickel acetate tetrahydrate and 2.62 ml ethylenediamine was used. The product was purified on AgNO 3 -impregnated silica gel as described for (6) to give 1.5 g. HRMS, m/z calculated for C 19 H 30 D 2 O 2 : 294.2526; found: 294.2402. IR(CCl 4 ): {tilde over (v)}=1740 cm −1 . 1 H NMR (CDCl 3 , δ): 5.37 (m, 6H, CH-double bond), 3.6 (s, 3H, OCH 3 ), 2.82 (m, 2H, CH 2 ), 2.33 (t, o=7.5 Hz, 2H, CH 2 ), 2.09 (m 4H, CH 2 ), 1.62 (m, 2H, CH 2 ), 1.33 (m, 8H, CH 2 ), 0.97 (t, J=7.5 Hz, 3H, CH 3 ). 13 C NMR (CDCl 3 , δ): 174.1, 131.9, 130.2, 128.2, 128.1, 127.7, 126.9, 51.3, 34.0, 29.5, 29.1, 29.04, 29.02, 27.1, 25.5, 24.9, 20.5, 14.2.
",2,US10052299-20180821.txt,2
733,733,"11,11-Dideutero-cis,cis,cis-octadeca-8,12,15-trienoic acid (30) To a solution of (29) (1.5 g, 5.1 mmol) in MeOH (7.5 ml), a solution of KOH (1.5 g, 27 mmol) in water (3 ml) was added in one portion. The reaction mixture was then processed as described for (17) to yield 0.9 g of the title acid. IR(CCl 4 ): {tilde over (v)}=1741, 1711 cm −1 . 1 H NMR (CDCl 3 , δ): 11.2 (br s, 1H, COOH), 5.37 (m, 6H, CH-double bond), 2.83 (m, 2H, CH 2 ), 2.35 (t, J=7.5 Hz, 2H, CH 2 ), 2.06 (m 4H, CH 2 ), 1.63 (m, 2H, CH 2 ), 1.32 (m, 8H, CH 2 ), 0.97 (t, J=7.5 Hz, 3H, CH 3 ). 13 C NMR (CDCl 3 , δ): 180.4, 131.9, 130.2, 128.3, 128.1, 127.6, 127.1, 34.1, 29.5, 29.1, 29.03, 28.98, 27.2, 25.5, 24.6, 20.5, 14.2.
",2,US10052299-20180821.txt,2
734,734,"Example 5. 1H- and 13C-NMR analysis of deuterated PUFAs Described in Examples 1-4 (FIG. 2)
",0,US10052299-20180821.txt,0
735,735,"Characteristic areas of 1 H and 13 C spectra, all values in ppm. (Panel A) Deuteration of Lin acid at pos. 11 is confirmed by the disappearance of peaks in 1 H and 13 C NMR spectra. Disappearance of the peak at δ H 2.764 is expected due to absence of H atoms NMR). Disappearance of the peak at δ C 25.5 in is due to combination of Nuclear Overhauser Effect, and splitting of this particular carbon atom into a quintet by two D atoms in the deuterated form of Lin acid. (Panel B) The 1 H NMR spectrum shows that the H atoms at C11 and C14 positions of site-specifically deuterated αLnn coincide (δ H 2.801) thus deuteration at either site (11,11-H 2 , 14,14-D 2 or 11,11-D 2 , 14,14-H 2 ) leads to a 50% decrease in integration of this peak, while deuteration of both sites (11,11,14,14-D 4 ) leads to the complete disappearance of the peak at δ H 2.801. However, 13 C NMR experiments can clearly distinguish between the three deuterated forms, as the observed peaks for C11 and C14 positions are separated by a small but detectable difference. Thus, the deuteration at either C11 or C14 positions leads to disappearance of the peak at δ C 25.68 or δ C 25.60, respectively, while the deuteration at both sites leads to disappearance of the two corresponding peaks.
",0,US10052299-20180821.txt,0
736,736,"Example 6. Isotope Reinforcement can Shut Down PUFA Peroxidation
",0,US10052299-20180821.txt,0
737,737,"Q-less yeast (coq mutants) provide an ideal system to assess in vivo autoxidation of fatty acids. Coenzyme Q (ubiquinone or Q) serves as a small lipophilic antioxidant as well as an electron shuttle in the respiratory chain of the mitochondrial inner membrane. Ten S. cerevisiae genes (COQ1-COQ10) are required for coenzyme Q biosynthesis and function, and the deletion of any results in respiratory deficiency (Tran U C, Clarke C F. Mitochondrion 2007; 7S, S62). It was shown that the coq yeast mutants are exquisitely sensitive to autoxidation products of PUFAs (Do T Q et al, PNAS USA 1996; 93:7534-7539; Poon W W, Do T Q, Marbois B N, Clarke C F. Mol. Aspects. Med. 1997; 18, s121). Although S. cerevisiae do not produce PUFAs (Paltauf F, Daum G. Meth. Enzymol. 1992; 209:514-522), they are able to utilize PUFAs when provided exogenously, allowing their content to be manipulated (Paltauf F, Daum G. Meth. Enzymol. 1992; 209:514-522). Less than 1% of Q-less (coq2, coq3, and coq5) yeast mutants is viable following a four hour treatment with linolenic acid (Do T Q et al, PNAS USA 1996; 93:7534-7539; Poon W W, Do T Q, Marbois B N, Clarke C F. Mol. Aspects. Med. 1997; 18,s121). In contrast, 70% of wild-type (the parental genetic background is strain W303-1B) cells subjected to this treatment remain viable. The Q-less yeast are also hypersensitive to other PUFAs that readily autoxidize (such as arachidonic acid), but behave the same as the wild-type parental strain to treatment with the monounsaturated oleic acid (Do T Q et al, PNAS USA 1996; 93:7534-7539). The hypersensitivity of the Q-less yeast mutants is not a secondary effect of the inability to respire, because cor1 or atp2 mutant yeast (lacking either the bc1 complex or the ATP synthase, respectively) show wild-type resistance to PUFA treatment (Do T Q et al, PNAS USA 1996; 93:7534-7539; Poon W W, Do T Q, Marbois B N, Clarke C F. Mol. Aspects. Med. 1997; 18, s121).
",0,US10052299-20180821.txt,0
738,738,"A plate dilution assay can be used to assess PUFA sensitivity. This assay can be performed by spotting serial five-fold dilutions of aliquots onto YPD plate media ( FIG. 3 ). The sensitivity of the different strains can be observed by visual inspection of the density of cells in each spot.
",0,US10052299-20180821.txt,0
739,739,"Treatment with linolenic acid causes dramatic loss of viability of the coq null mutants. In stark contrast, coq mutants treated with the D4-linolenic acid were not killed, and retained viabilities similar to yeast treated with oleic acid. Quantitative colony counting revealed that the viability of cells treated with oleic and D4-linolenic was similar ( FIG. 4 ), while the viability of the coq mutants was reduced more than 100-fold following treatment with the standard linolenic acid for 4 h. These results indicate that isotope-reinforced linolenic acid is much more resistant to autoxidation than is the standard linolenic acid, as evidenced by the resistance of the hypersensitive coq mutants to cell killing.
",0,US10052299-20180821.txt,0
740,740,"GC-MS can detect fatty acids and PUFAs in yeast cells. Yeast do not synthesize PUFAs, however they do incorporate exogenously supplied linoleic and linolenic acids (Avery S V, et al. Applied Environ. Microbiol. 1996; 62, 3960; Howlett N G, et al. Applied Environ. Microbiol. 1997; 63, 2971).
",0,US10052299-20180821.txt,0
741,741,"Therefore, it seems likely that yeast would also incorporate exogenously supplied D4-linolenic acid. However, it is possible that the differential sensitivity to linolenic and D4-linolenic might be attributed to differences in integration into the cell rather than autoxidation. To test whether this is the case, the extent of uptake of this fatty acid was monitored. First the conditions of separation of fatty acid methyl esters (FAME) of C18:1, C18:3, D4-18:3 and C17:0 (to be used as an internal standard) were determined. The GC-MS chromatogram shown in FIG. 5 establishes both separation and sensitivity of detection of these fatty acid methyl ester standards.
",0,US10052299-20180821.txt,0
742,742,"Wild-type yeast were harvested during log phase growth and incubated in the presence of exogenously added fatty acid (for 0 or 4 h) in the presence of phosphate buffer plus 0.20% dextrose, as described for the fatty acid sensitivity assay. Cells were harvested, washed twice with 10 ml sterile water, and the yeast cell pellets were then processed by alkaline methanolysis as described above. The fatty acids are detected as methylesters (FAMEs) following GC-MS with C17:0 added as an internal standard ( FIG. 6 ). The amounts of 18:3 and D4 detected after 4 h incubation were extrapolated from the calibration curve. These results indicate yeast avidly incorporate both linolenic and D4-linolenic acid during the 4 h incubation period. Based on these results, it is obvious that the enhanced resistance of the coq mutant yeast to treatment with D4-C18:3 is not due to lack of uptake.
",0,US10052299-20180821.txt,0
743,743,"D2-linolenic, 11,11-D2-linolenic acid and 14,14-D2-linolenic acid, were also used on this yeast model and rendered comparable protection.
",0,US10052299-20180821.txt,0
744,744,"Example 7. D-PUFA Mitigates Oxidative Stress and Increases Survival in Retinal Cells Implicated in AMD and Diabetic Retinopathy Pathology
",0,US10052299-20180821.txt,0
745,745,"Several cell types, including microvascular endothelium (MVEC), retinal pigment epithelium (RPE) and retinal neurons (retinal ganglion cells) were tested for survival in cell culture. Cells were kept in the medium containing either hydrogenated (control) or deuterated D2-linoleic (ω-6; LA) and D4-linolenic (ω-3; ALA) acids (20 μM; ratio of ω-6 to ω-3: 1:1 or 2:1) for 72 hrs. The incorporation of PUFAs into cells was monitored by GC. PUFAs were shown to be readily taken up by cells according to the Table 1, showing incorporation of PUFAs into MVECs.
",0,US10052299-20180821.txt,0
746,746,"The cells were then treated with paraquat (PQ; 500 μM), a common oxidative stress-generating compound. For survival measurement, cells were counted using haemocytometer and trypan blue exclusion method. FIG. 8 shows the survival of H— and D-PUFA treated MVEC cells after acute intoxication by paraquat. For all cell types tested, D-PUFA had protective effect compared to controls, similar to that shown on FIG. 8 for MVEC cells.
",0,US10052299-20180821.txt,0
747,747,"Example 8. Isotope Ratio Mass-Spectrometry Confirms Rapid Incorporation of D-PUFA into Phospholipid Membranes of Brain Tissues
",0,US10052299-20180821.txt,0
748,748,"When delivering D2-LA and D4-ALA through dietary supplementation, incorporation into animal tissues cannot be monitored by chromatography based analytical techniques because said PUFAs can be further extended/desaturated in mammals, thus changing their chemical identity. We used an isotope ratio mass-spectrometry technique which allows for measurement of the total increase in deuterium composition in lipid membranes, thus reporting on incorporation of D2-LA, D4-ALA, and any other PUFA derived from these two. Using this method, a substantial uptake of D-PUFA into mouse brain tissue was detected. Mice were supplemented with D-PUFA or H-PUFA as the only PUFA source for 6 days, exposed acutely to 40 mg/kg MPTP ((1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine) or saline vehicle and continued on the same diet for an additional 6 days. MPTP is a well-recognized model in mice of Parkinson's disease. Brains were removed and dissected, and homogenate samples from saline-treated mice were analyzed for deuterium content. The MS was calibrated with different concentrations of D2-LA and D4-ALA and compared with H-PUFA baselines (Table 2). Table 2 shows the isotope ratio mass spectrometry measurement of D-PUFA incorporation into phospholipid membranes of brain tissues.
",0,US10052299-20180821.txt,0
749,749,"The data are expressed as a ratio: the delta of the deuterium peak area in measured samples against the levels in Vienna standard mean ocean water (V-SMOW), an MS standard for deuterium levels, ratio of the areas of the hydrogen peaks (d D/H), in per mil (%). D-PUFA-fed mice had deuterium levels consistent with literature references of 3-8% incorporation per day. A higher-order PUFA concentration peaks in brain within 8 hours after administration of a single dose of LA and ALA, and that LA and ALA are desaturated and elongated as needed enzymatically in the absence of higher PUFAs.
",0,US10052299-20180821.txt,0
750,750,"Each of the three samples above contain a mixture of 1:1 ratio of D2-linolenic acid:D4-linolenic acid.
",0,US10052299-20180821.txt,0
751,751,"Example 9. Toxicology Studies of Mice Supplemented with D-PUFA Reveal No Anomalies in Major Blood Biomarkers
",0,US10052299-20180821.txt,0
752,752,"With a more protracted dosing paradigm (i.e. 3 weeks of dietary replacement), chemical analysis of blood serum of H-PUFA- and D-PUFA-supplemented mice (performed at UC Davis) revealed no difference in major biomarkers of renal function, liver function, blood lipids, etc for H-PUFA/D-PUFA saline treated mice. In this example, D-PUFA is a 2:1 mixture of D2-linoleic acid: D4-linolenic acid.
",0,US10052299-20180821.txt,0
753,753,"Tested parameters included measurements of triglycerides; total protein; total bilirubin; phosphorus; free fatty acids; HDL; glucose; creatine; cholesterol; calcium; blood urea nitrogen; alkaline phosphatase; albumin; aspartate aminotransferase; and others in Table 3.
",0,US10052299-20180821.txt,0
754,754,"Example 10. Supplementation with D-PUFA Increases the Level of HDL, and Decreases the Level of LDL
",0,US10052299-20180821.txt,0
755,755,"Mice supplemented with D-PUFA as the only source of dietary PUFA for 3 weeks have slightly elevated levels of HDL (115 mg/dl; Example 9) as compared to the control cohort dosed with H-PUFA (101 mg/dl). The D-PUFA cohort also has lower levels of cholesterol (158 mg/dl) comparesd to H-PUFA control group (181 mg/dl). The LDL level, i.e., the difference between cholesterol level and HDL, for the H-PUFA cohort is 80 mg/dl, or almost twice as high as compared to 43 mg/dl in the D-PUFA cohort. (D-PUFA is a 1:1 mixture of D2-linoleic acid: D4-linolenic acid.)
",0,US10052299-20180821.txt,0
756,756,"Example 11. Mouse MPTP Model of Parkinson's Disease: D-PUFA Supplementation Protects Against Dopamine Loss
",0,US10052299-20180821.txt,0
757,757,"Isotopic reinforcement of PUFA at bis-allylic positions prevents oxidative stress-related injury and is thus neuroprotective. Mice were fed with either D-PUFA or H-PUFA (fat-free diet (MPBio) was supplemented with 10% fat (saturated and monounsaturated (oleic acid), of which 10% (i.e. 1% of the total fat) was a mixture of LA:ALA (1:1), or D2-LA:D4-ALA (1:1)) for six days, and then challenged with MPTP or saline. Neurochemical analyses revealed striking neuroprotection of striatal dopamine with values from D-PUFA-fed mice nearly 3-fold higher: 77.8±13.1 (D-PUFA; n=4) vs. 28.3±6.3 (H-PUFA; n=3) ng/mg protein. (D-PUFA is a 1:1 mixture of D2-linolenic acid: D4-linolenic acid. A significant improvement in the level of the DA metabolite 3,4-dihydroxyphenylacetic acid (DOPAC) was also noted in the D-PUFA group, as well as striatal immunoreactivity for tyrosine hydroxylase (TH) by Western blot analysis. Importantly, in saline-treated mice, a trend in increased striatal DA level (11%) was noted in the D-PUFA- vs. H-PUFA-fed cohorts (p=0.053; FIG. 9 ).
",0,US10052299-20180821.txt,0
758,758,"Example 12. Attenuation of Alpha-Cynuclein Aggregation by D-PUFA Supplementation
",0,US10052299-20180821.txt,0
759,759,"Increased a-syn expression is capable of triggering a parkinsonian syndrome in humans and PD-like pathology in animal models. Multiplication mutations of SNCA, the a-syn gene, that result in enhanced expression of the wild-type protein are causally associated with autosomal dominant parkinsonism. Increased protein levels promote self-assembly of a-syn, with formed proteinase-K resistant aggregate congeners and nitrated/phosphorylated forms mediating pathogenic effects. Administration of D- vs. H-PUFA as described in the previous examples reduces the accumulation of toxic a-syn in nigral cell bodies from MPTP-exposed mice, treated with D- vs. H-PUFA ( FIG. 10 ). D-PUFA is a 1:1 mixture of D2-linolenic acid: D4-linolenic acid.
",0,US10052299-20180821.txt,0
760,760,"CLAIMS
",0,US10052299-20180821.txt,0
761,761,"1. A method of treating a medical condition, comprising: selecting a subject that has ataxia or a neurodegenerative disease; and administering an effective amount of an isotopically modified polyunsaturated fatty acid or ester thereof to the subject; wherein the amount of isotope in the isotopically modified polyunsaturated fatty acid or ester thereof is above the naturally-occurring abundance level, wherein the amount of isotopically modified polyunsaturated fatty acid or ester thereof ingested by or administered to the subject is at least about 5% of the total amount of polyunsaturated fatty acid or ester thereof ingested by or administered to the subject, and wherein the isotopically modified polyunsaturated fatty acid or ester thereof is selected from the group consisting of 11, 11-D2-linoleic acid; 11-D-linoleic acid; 11, 11, 14, 14, D4-linolenic acid; 11,14, D2-linolenic acid; 11, 11, D2-linolenic acid; 11-D-linolenic acid; 14-D-linolenic acid; 14, 14, D2-linolenic acid, and ester thereof.
",0,US10052299-20180821.txt,0
762,762,"2. The method of claim 1, wherein the effective amount of the isotopically modified polyunsaturated fatty acid or ester is suitable for human consumption, and wherein the isotopically modified polyunsaturated fatty acid or ester thereof is capable of retaining its chemical identity when incorporated in a bodily constituent of the subject following ingestion or uptake by the subject, or is capable of conversion into higher homolog of the polyunsaturated fatty acid in the subject.
",0,US10052299-20180821.txt,0
763,763,"3. The method of claim 1, wherein the subject has a neurodegenerative disease.
",0,US10052299-20180821.txt,0
764,764,"4. The method of claim 1, wherein the isotopically modified polyunsaturated fatty acid or ester thereof has an isotopic purity at a modified position of from about 10% to 100%.
",0,US10052299-20180821.txt,0
765,765,"5. The method of claim 1, wherein the subject has a neurodegenerative disease associated with lipid peroxidation.
",0,US10052299-20180821.txt,0
766,766,"6. The method of claim 1, wherein the subject is administered a sufficient amount of an isotopically modified polyunsaturated fatty acid or ester thereof such that the subject maintains a sufficient concentration of isotopically modified polyunsaturated fatty acid to resist autooxidation.
",0,US10052299-20180821.txt,0
767,767,"7. The method of claim 1, wherein the subject has ataxia.
",0,US10052299-20180821.txt,0
768,768,"8. The method of claim 1, wherein the isotopically modified polyunsaturated fatty acid ester thereof is the ethyl or glyceryl ester of 11,11-D2-linoleic acid; 11-D-linoleic acid; 11-D-linoleic acid; 11,11,14,14-D4-linolenic acid; 11,14-D2-linolenic acid; 11,11-D2-linolenic acid; 11-D-linolenic acid; 14-D-linolenic acid; or 14,14-D2-linolenic acid.
",0,US10052299-20180821.txt,0
769,769,"9. The method of claim 1, wherein the isotopically modified polyunsaturated fatty acid ester thereof is the ethyl ester of 11,11-D2-linoleic acid; 11-D-linoleic acid; 11,11,14,14-D4-linolenic acid; 1,14-D2-linolenic acid; 11,1l-D2-linolenic acid; 11-D-linolenic acid; 14-D-linolenic acid; or 14,14-D2-linolenic acid.
",0,US10052299-20180821.txt,0
770,770,"10. The method of claim 1, wherein the isotopically modified polyunsaturated fatty acid ester thereof is the ethyl ester of 11,11-D2-linoleic acid or 11-D-linoleic acid.
",0,US10052299-20180821.txt,0
771,771,"11. The method of claim 1, wherein the isotopically modified polyunsaturated fatty acid ester thereof is the ethyl ester of 11,11-D2-linoleic acid.
",0,US10052299-20180821.txt,0
772,772,"12. The method of claim 1, wherein the isotopically modified polyunsaturated fatty acid or ester thereof is a ω-6 polyunsaturated fatty acid.
",0,US10052299-20180821.txt,0
773,773,"13. The method of claim 1, wherein the isotopically modified polyunsaturated fatty acid or ester thereof is an ethyl ester.
",0,US10052299-20180821.txt,0
774,774,"14. A method of treating a medical condition, comprising selecting a subject having a neurodegenerative disease associated with lipid peroxidation or an ataxia; and administering an effective amount of an isotopically modified polyunsaturated fatty acid or ester thereof or mixture thereof to the subject; wherein the isotopically modified polyunsaturated fatty acid or ester thereof has a structure of formula (2)     wherein: R is H or C3H7, R1 is H or alkyl, each Y is independently H or Deuterium with at least one Y being deuterium, each X is independently H or Deuterium, m=1-10, n=1-5, and p=1-10.
",0,US10052299-20180821.txt,0
775,775,"15. The method of claim 14, wherein the subject has an ataxia.
",0,US10052299-20180821.txt,0
776,776,"16. The method of claim 14, wherein the subject has a neurodegenerative disease associated with lipid peroxidation.
",0,US10052299-20180821.txt,0
777,777,"17. The method of claim 14, wherein the isotopically modified polyunsaturated fatty acid or ester thereof is a linoleic acid or ester thereof.
",0,US10052299-20180821.txt,0
778,778,"18. The method of claim 14, wherein the isotopically modified polyunsaturated fatty acid or ester thereof is a linolenic acid or ester thereof.
",0,US10052299-20180821.txt,0
779,779,"19. The method of claim 14, wherein the isotopically modified polyunsaturated fatty acid or ester thereof is an arachidonic acid or ester thereof.
",0,US10052299-20180821.txt,0
